date,interval_start,steps,activity_level
2026-01-08,01:30,26,sedentary
2026-01-08,01:45,0,sedentary
2026-01-08,02:00,0,sedentary
2026-01-08,02:15,0,sedentary
2026-01-08,02:30,0,sedentary
2026-01-08,02:45,0,sedentary
2026-01-08,03:00,57,sedentary
2026-01-08,03:15,0,sleeping
2026-01-08,03:30,0,sleeping
2026-01-08,03:45,0,sleeping
2026-01-08,04:00,0,sleeping
2026-01-08,04:15,0,sleeping
2026-01-08,04:30,0,sleeping
2026-01-08,04:45,0,sleeping
2026-01-08,05:00,0,sleeping
2026-01-08,05:15,0,sleeping
2026-01-08,05:30,0,sleeping
2026-01-08,05:45,0,sleeping
2026-01-09,06:00,0,sleeping
2026-01-09,06:15,0,sleeping
2026-01-09,06:30,0,sleeping
2026-01-09,06:45,0,sleeping
2026-01-09,07:00,0,sleeping
2026-01-09,07:15,53,sleeping
2026-01-09,07:30,0,sleeping
2026-01-09,07:45,0,sleeping
2026-01-09,08:00,0,sleeping
2026-01-09,08:15,0,sleeping
2026-01-09,08:30,0,sleeping
2026-01-09,08:45,0,sleeping
2026-01-09,09:00,0,sleeping
2026-01-09,09:15,0,sleeping
2026-01-09,09:30,0,sleeping
2026-01-09,09:45,0,sleeping
2026-01-09,10:00,0,sleeping
2026-01-09,10:15,0,sleeping
2026-01-09,10:30,0,sleeping
2026-01-09,10:45,0,sleeping
2026-01-09,11:00,0,sleeping
2026-01-09,11:15,0,sleeping
2026-01-09,11:30,0,sleeping
2026-01-09,11:45,0,sleeping
2026-01-09,12:00,0,sleeping
2026-01-09,12:15,0,sleeping
2026-01-09,12:30,0,sleeping
2026-01-09,12:45,0,sleeping
2026-01-09,13:00,0,sleeping
2026-01-09,13:15,0,sleeping
2026-01-09,13:30,0,sleeping
2026-01-09,13:45,11,sleeping
2026-01-09,14:00,0,sleeping
2026-01-09,14:15,7,sleeping
2026-01-09,14:30,0,sedentary
2026-01-09,14:45,203,sedentary
2026-01-09,15:00,158,sedentary
2026-01-09,15:15,230,active
2026-01-09,15:30,202,active
2026-01-09,15:45,0,sedentary
2026-01-09,16:00,0,sedentary
2026-01-09,16:15,23,sedentary
2026-01-09,16:30,13,sedentary
2026-01-09,16:45,15,sedentary
2026-01-09,17:00,26,sedentary
2026-01-09,17:15,0,sedentary
2026-01-09,17:30,0,sedentary
2026-01-09,17:45,0,sedentary
2026-01-09,18:00,0,sedentary
2026-01-09,18:15,0,sedentary
2026-01-09,18:30,0,sedentary
2026-01-09,18:45,0,sedentary
2026-01-09,19:00,0,sedentary
2026-01-09,19:15,0,sedentary
2026-01-09,19:30,0,sedentary
2026-01-09,19:45,9,sedentary
2026-01-09,20:00,0,sedentary
2026-01-09,20:15,0,sedentary
2026-01-09,20:30,0,sedentary
2026-01-09,20:45,0,sedentary
2026-01-09,21:00,6,sedentary
2026-01-09,21:15,0,sedentary
2026-01-09,21:30,9,sedentary
2026-01-09,21:45,0,sedentary
2026-01-09,22:00,0,sedentary
2026-01-09,22:15,0,sedentary
2026-01-09,22:30,0,sedentary
2026-01-09,22:45,0,sedentary
2026-01-09,23:00,0,sedentary
2026-01-09,23:15,0,sedentary
2026-01-09,23:30,29,sedentary
2026-01-09,23:45,0,sedentary
2026-01-09,00:00,0,sedentary
2026-01-09,00:15,0,sedentary
2026-01-09,00:30,0,sedentary
2026-01-09,00:45,0,sedentary
2026-01-09,01:00,7,sedentary
2026-01-09,01:15,0,sedentary
2026-01-09,01:30,0,sedentary
2026-01-09,01:45,0,sedentary
2026-01-09,02:00,35,sedentary
2026-01-09,02:15,0,sedentary
2026-01-09,02:30,0,sedentary
2026-01-09,02:45,0,sedentary
2026-01-09,03:00,0,sedentary
2026-01-09,03:15,0,sleeping
2026-01-09,03:30,0,sleeping
2026-01-09,03:45,20,sleeping
2026-01-09,04:00,0,sleeping
2026-01-09,04:15,0,sleeping
2026-01-09,04:30,0,sleeping
2026-01-09,04:45,0,sleeping
2026-01-09,05:00,0,sleeping
2026-01-09,05:15,0,sleeping
2026-01-09,05:30,0,sleeping
2026-01-09,05:45,0,sleeping
2026-01-10,06:00,0,sleeping
2026-01-10,06:15,0,sleeping
2026-01-10,06:30,0,sleeping
2026-01-10,06:45,36,sleeping
2026-01-10,07:00,0,sleeping
2026-01-10,07:15,0,sleeping
2026-01-10,07:30,0,sleeping
2026-01-10,07:45,0,sleeping
2026-01-10,08:00,0,sleeping
2026-01-10,08:15,0,sleeping
2026-01-10,08:30,0,sleeping
2026-01-10,08:45,0,sleeping
2026-01-10,09:00,0,sleeping
2026-01-10,09:15,0,sleeping
2026-01-10,09:30,0,sleeping
2026-01-10,09:45,0,sleeping
2026-01-10,10:00,0,sleeping
2026-01-10,10:15,0,sleeping
2026-01-10,10:30,0,sleeping
2026-01-10,10:45,21,sleeping
2026-01-10,11:00,0,sleeping
2026-01-10,11:15,0,sleeping
2026-01-10,11:30,0,sleeping
2026-01-10,11:45,0,sleeping
2026-01-10,12:00,0,sleeping
2026-01-10,12:15,0,sleeping
2026-01-10,12:30,0,sleeping
2026-01-10,12:45,27,sedentary
2026-01-10,13:00,0,sedentary
2026-01-10,13:15,0,sedentary
2026-01-10,13:30,0,sedentary
2026-01-10,13:45,13,sedentary
2026-01-10,14:00,7,sedentary
2026-01-10,14:15,0,sedentary
2026-01-10,14:30,0,sedentary
2026-01-10,14:45,188,sedentary
2026-01-10,15:00,31,sedentary
2026-01-10,15:15,44,sedentary
2026-01-10,15:30,153,active
2026-01-10,15:45,0,sedentary
2026-01-10,16:00,0,sedentary
2026-01-10,16:15,0,sedentary
2026-01-10,16:30,0,sedentary
2026-01-10,16:45,43,sedentary
2026-01-10,17:00,0,sedentary
2026-01-10,17:15,31,sedentary
2026-01-10,17:30,69,sedentary
2026-01-10,17:45,0,sedentary
2026-01-10,18:00,42,sedentary
2026-01-10,18:15,198,sedentary
2026-01-10,18:30,639,active
2026-01-10,18:45,54,generic
2026-01-10,19:00,968,active
2026-01-10,19:15,1024,active
2026-01-10,19:30,226,active
2026-01-10,19:45,65,sedentary
2026-01-10,20:00,145,generic
2026-01-10,20:15,0,sedentary
2026-01-10,20:30,57,sedentary
2026-01-10,20:45,107,sedentary
2026-01-10,21:00,0,sedentary
2026-01-10,21:15,11,sedentary
2026-01-10,21:30,15,generic
2026-01-10,21:45,83,sedentary
2026-01-10,22:00,0,sedentary
2026-01-10,22:15,83,sedentary
2026-01-10,22:30,206,active
2026-01-10,22:45,245,active
2026-01-10,23:00,133,generic
2026-01-10,23:15,186,active
2026-01-10,23:30,48,generic
2026-01-10,23:45,69,generic
2026-01-10,00:00,27,generic
2026-01-10,00:15,134,generic
2026-01-10,00:30,17,generic
2026-01-10,00:45,36,sedentary
2026-01-10,01:00,12,sedentary
2026-01-10,01:15,140,sedentary
2026-01-10,01:30,0,sedentary
2026-01-10,01:45,0,sedentary
2026-01-10,02:00,0,sedentary
2026-01-10,02:15,0,sedentary
2026-01-10,02:30,0,sedentary
2026-01-10,02:45,0,sedentary
2026-01-10,03:00,0,sedentary
2026-01-10,03:15,131,sedentary
2026-01-10,03:30,0,sedentary
2026-01-10,03:45,0,sleeping
2026-01-10,04:00,0,sleeping
2026-01-10,04:15,0,sleeping
2026-01-10,04:30,0,sleeping
2026-01-10,04:45,31,sleeping
2026-01-10,05:00,0,sleeping
2026-01-10,05:15,0,sleeping
2026-01-10,05:30,0,sleeping
2026-01-10,05:45,0,sleeping
2026-01-11,06:00,0,sleeping
2026-01-11,06:15,0,sleeping
2026-01-11,06:30,0,sleeping
2026-01-11,06:45,0,sleeping
2026-01-11,07:00,0,sleeping
2026-01-11,07:15,0,sleeping
2026-01-11,07:30,0,sleeping
2026-01-11,07:45,0,sleeping
2026-01-11,08:00,0,sleeping
2026-01-11,08:15,0,sleeping
2026-01-11,08:30,0,sleeping
2026-01-11,08:45,0,sleeping
2026-01-11,09:00,0,sleeping
2026-01-11,09:15,0,sleeping
2026-01-11,09:30,0,sleeping
2026-01-11,09:45,0,sleeping
2026-01-11,10:00,0,sleeping
2026-01-11,10:15,0,sleeping
2026-01-11,10:30,0,sleeping
2026-01-11,10:45,0,sleeping
2026-01-11,11:00,0,sleeping
2026-01-11,11:15,0,sleeping
2026-01-11,11:30,0,sleeping
2026-01-11,11:45,0,sleeping
2026-01-11,12:00,0,sleeping
2026-01-11,12:15,0,sleeping
2026-01-11,12:30,0,sleeping
2026-01-11,12:45,0,sleeping
2026-01-11,13:00,0,sleeping
2026-01-11,13:15,0,sleeping
2026-01-11,13:30,0,sleeping
2026-01-11,13:45,21,sleeping
2026-01-11,14:00,26,sedentary
2026-01-11,14:15,204,active
2026-01-11,14:30,133,active
2026-01-11,14:45,111,sedentary
2026-01-11,15:00,118,sedentary
2026-01-11,15:15,45,sedentary
2026-01-11,15:30,146,sedentary
2026-01-11,15:45,439,active
2026-01-11,16:00,328,active
2026-01-11,16:15,63,sedentary
2026-01-11,16:30,149,active
2026-01-11,16:45,15,sedentary
2026-01-11,17:00,100,sedentary
2026-01-11,17:15,161,sedentary
2026-01-11,17:30,22,sedentary
2026-01-11,17:45,0,sedentary
2026-01-11,18:00,0,sedentary
2026-01-11,18:15,0,sedentary
2026-01-11,18:30,0,sedentary
2026-01-11,18:45,124,sedentary
2026-01-11,19:00,122,sedentary
2026-01-11,19:15,128,sedentary
2026-01-11,19:30,85,sedentary
2026-01-11,19:45,28,sedentary
2026-01-11,20:00,101,sedentary
2026-01-11,20:15,183,active
2026-01-11,20:30,0,sedentary
2026-01-11,20:45,0,sedentary
2026-01-11,21:00,0,sedentary
2026-01-11,21:15,0,sedentary
2026-01-11,21:30,0,sedentary
2026-01-11,21:45,9,sedentary
2026-01-11,22:00,38,sedentary
2026-01-11,22:15,41,sedentary
2026-01-11,22:30,137,sedentary
2026-01-11,22:45,149,active
2026-01-11,23:00,0,sedentary
2026-01-11,23:15,0,sedentary
2026-01-11,23:30,0,sedentary
2026-01-11,23:45,0,sedentary
2026-01-11,00:00,0,sedentary
2026-01-11,00:15,0,sedentary
2026-01-11,00:30,40,sedentary
2026-01-11,00:45,189,active
2026-01-11,01:00,51,sedentary
2026-01-11,01:15,93,sedentary
2026-01-11,01:30,0,sedentary
2026-01-11,01:45,176,sedentary
2026-01-11,02:00,21,sedentary
2026-01-11,02:15,0,sedentary
2026-01-11,02:30,0,sedentary
2026-01-11,02:45,0,sedentary
2026-01-11,03:00,0,sedentary
2026-01-11,03:15,0,sedentary
2026-01-11,03:30,0,sedentary
2026-01-11,03:45,95,sedentary
2026-01-11,04:00,0,sleeping
2026-01-11,04:15,17,sleeping
2026-01-11,04:30,0,sleeping
2026-01-11,04:45,0,sleeping
2026-01-11,05:00,0,sleeping
2026-01-11,05:15,0,sleeping
2026-01-11,05:30,0,sleeping
2026-01-11,05:45,0,sleeping
2026-01-12,06:00,0,sleeping
2026-01-12,06:15,0,sleeping
2026-01-12,06:30,0,sleeping
2026-01-12,06:45,0,sleeping
2026-01-12,07:00,0,sleeping
2026-01-12,07:15,0,sleeping
2026-01-12,07:30,0,sleeping
2026-01-12,07:45,0,sleeping
2026-01-12,08:00,0,sleeping
2026-01-12,08:15,0,sleeping
2026-01-12,08:30,0,sleeping
2026-01-12,08:45,0,sleeping
2026-01-12,09:00,0,sleeping
2026-01-12,09:15,0,sleeping
2026-01-12,09:30,0,sleeping
2026-01-12,09:45,0,sleeping
2026-01-12,10:00,0,sleeping
2026-01-12,10:15,0,sleeping
2026-01-12,10:30,0,sleeping
2026-01-12,10:45,0,sleeping
2026-01-12,11:00,0,sleeping
2026-01-12,11:15,0,sleeping
2026-01-12,11:30,0,sleeping
2026-01-12,11:45,0,sleeping
2026-01-12,12:00,0,sleeping
2026-01-12,12:15,0,sleeping
2026-01-12,12:30,0,sleeping
2026-01-12,12:45,0,sleeping
2026-01-12,13:00,23,sedentary
2026-01-12,13:15,11,sedentary
2026-01-12,13:30,0,sedentary
2026-01-12,13:45,0,sedentary
2026-01-12,14:00,47,sedentary
2026-01-12,14:15,42,sedentary
2026-01-12,14:30,109,sedentary
2026-01-12,14:45,264,highlyActive
2026-01-12,15:00,160,sedentary
2026-01-12,15:15,174,sedentary
2026-01-12,15:30,57,sedentary
2026-01-12,15:45,127,sedentary
2026-01-12,16:00,26,sedentary
2026-01-12,16:15,45,sedentary
2026-01-12,16:30,85,sedentary
2026-01-12,16:45,63,sedentary
2026-01-12,17:00,377,active
2026-01-12,17:15,267,active
2026-01-12,17:30,116,active
2026-01-12,17:45,51,sedentary
2026-01-12,18:00,66,sedentary
2026-01-12,18:15,11,sedentary
2026-01-12,18:30,194,active
2026-01-12,18:45,30,sedentary
2026-01-12,19:00,50,sedentary
2026-01-12,19:15,160,active
2026-01-12,19:30,12,sedentary
2026-01-12,19:45,0,sedentary
2026-01-12,20:00,340,active
2026-01-12,20:15,323,generic
2026-01-12,20:30,387,active
2026-01-12,20:45,235,active
2026-01-12,21:00,215,active
2026-01-12,21:15,404,active
2026-01-12,21:30,364,active
2026-01-12,21:45,229,active
2026-01-12,22:00,15,generic
2026-01-12,22:15,0,generic
2026-01-12,22:30,282,active
2026-01-12,22:45,195,active
2026-01-12,23:00,300,active
2026-01-12,23:15,159,generic
2026-01-12,23:30,381,active
2026-01-12,23:45,0,generic
2026-01-12,00:00,0,sedentary
2026-01-12,00:15,136,sedentary
2026-01-12,00:30,128,sedentary
2026-01-12,00:45,64,sedentary
2026-01-12,01:00,96,sedentary
2026-01-12,01:15,110,sedentary
2026-01-12,01:30,40,sedentary
2026-01-12,01:45,156,active
2026-01-12,02:00,280,active
2026-01-12,02:15,175,active
2026-01-12,02:30,243,sedentary
2026-01-12,02:45,18,sedentary
2026-01-12,03:00,0,sedentary
2026-01-12,03:15,213,active
2026-01-12,03:30,132,generic
2026-01-12,03:45,0,sedentary
2026-01-12,04:00,0,sleeping
2026-01-12,04:15,14,sleeping
2026-01-12,04:30,0,sleeping
2026-01-12,04:45,0,sleeping
2026-01-12,05:00,0,sleeping
2026-01-12,05:15,0,sleeping
2026-01-12,05:30,0,sleeping
2026-01-12,05:45,0,sleeping
2026-01-13,06:00,0,sleeping
2026-01-13,06:15,0,sleeping
2026-01-13,06:30,0,sleeping
2026-01-13,06:45,0,sleeping
2026-01-13,07:00,0,sleeping
2026-01-13,07:15,0,sleeping
2026-01-13,07:30,0,sleeping
2026-01-13,07:45,0,sleeping
2026-01-13,08:00,0,sleeping
2026-01-13,08:15,0,sleeping
2026-01-13,08:30,0,sleeping
2026-01-13,08:45,0,sleeping
2026-01-13,09:00,0,sleeping
2026-01-13,09:15,0,sleeping
2026-01-13,09:30,0,sleeping
2026-01-13,09:45,0,sleeping
2026-01-13,10:00,0,sleeping
2026-01-13,10:15,0,sleeping
2026-01-13,10:30,0,sleeping
2026-01-13,10:45,0,sleeping
2026-01-13,11:00,0,sleeping
2026-01-13,11:15,0,sleeping
2026-01-13,11:30,0,sleeping
2026-01-13,11:45,0,sleeping
2026-01-13,12:00,0,sleeping
2026-01-13,12:15,0,sleeping
2026-01-13,12:30,0,sleeping
2026-01-13,12:45,0,sleeping
2026-01-13,13:00,0,sleeping
2026-01-13,13:15,18,sleeping
2026-01-13,13:30,225,highlyActive
2026-01-13,13:45,228,active
2026-01-13,14:00,25,sedentary
2026-01-13,14:15,9,sedentary
2026-01-13,14:30,18,sedentary
2026-01-13,14:45,385,active
2026-01-13,15:00,198,generic
2026-01-13,15:15,155,active
2026-01-13,15:30,230,active
2026-01-13,15:45,199,active
2026-01-13,16:00,288,generic
2026-01-13,16:15,184,generic
2026-01-13,16:30,316,active
2026-01-13,16:45,118,generic
2026-01-13,17:00,0,sedentary
2026-01-13,17:15,89,sedentary
2026-01-13,17:30,445,active
2026-01-13,17:45,83,sedentary
2026-01-13,18:00,0,sedentary
2026-01-13,18:15,19,sedentary
2026-01-13,18:30,404,active
2026-01-13,18:45,71,sedentary
2026-01-13,19:00,17,sedentary
2026-01-13,19:15,0,sedentary
2026-01-13,19:30,18,sedentary
2026-01-13,19:45,0,sedentary
2026-01-13,20:00,0,sedentary
2026-01-13,20:15,0,sedentary
2026-01-13,20:30,7,sedentary
2026-01-13,20:45,264,active
2026-01-13,21:00,28,sedentary
2026-01-13,21:15,7,sedentary
2026-01-13,21:30,7,sedentary
2026-01-13,21:45,152,sedentary
2026-01-13,22:00,182,active
2026-01-13,22:15,179,sedentary
2026-01-13,22:30,375,active
2026-01-13,22:45,64,sedentary
2026-01-13,23:00,339,active
2026-01-13,23:15,116,generic
2026-01-13,23:30,130,sedentary
2026-01-13,23:45,0,sedentary
2026-01-13,00:00,125,sedentary
2026-01-13,00:15,0,sedentary
2026-01-13,00:30,79,sedentary
2026-01-13,00:45,0,sedentary
2026-01-13,01:00,251,active
2026-01-13,01:15,23,sedentary
2026-01-13,01:30,0,sedentary
2026-01-13,01:45,0,sedentary
2026-01-13,02:00,0,sedentary
2026-01-13,02:15,107,sedentary
2026-01-13,02:30,9,sedentary
2026-01-13,02:45,54,sedentary
2026-01-13,03:00,22,sedentary
2026-01-13,03:15,98,sedentary
2026-01-13,03:30,54,sedentary
2026-01-13,03:45,0,sleeping
2026-01-13,04:00,0,sleeping
2026-01-13,04:15,0,sleeping
2026-01-13,04:30,0,sleeping
2026-01-13,04:45,67,sleeping
2026-01-13,05:00,0,sleeping
2026-01-13,05:15,0,sleeping
2026-01-13,05:30,0,sleeping
2026-01-13,05:45,0,sleeping
2026-01-14,06:00,0,sleeping
2026-01-14,06:15,0,sleeping
2026-01-14,06:30,0,sleeping
2026-01-14,06:45,0,sleeping
2026-01-14,07:00,0,sleeping
2026-01-14,07:15,18,sleeping
2026-01-14,07:30,26,sleeping
2026-01-14,07:45,0,sleeping
2026-01-14,08:00,0,sleeping
2026-01-14,08:15,0,sleeping
2026-01-14,08:30,0,sleeping
2026-01-14,08:45,0,sleeping
2026-01-14,09:00,0,sleeping
2026-01-14,09:15,0,sleeping
2026-01-14,09:30,0,sleeping
2026-01-14,09:45,0,sleeping
2026-01-14,10:00,0,sleeping
2026-01-14,10:15,0,sleeping
2026-01-14,10:30,0,sleeping
2026-01-14,10:45,0,sleeping
2026-01-14,11:00,0,sleeping
2026-01-14,11:15,0,sleeping
2026-01-14,11:30,0,sleeping
2026-01-14,11:45,0,sleeping
2026-01-14,12:00,0,sleeping
2026-01-14,12:15,0,sleeping
2026-01-14,12:30,0,sleeping
2026-01-14,12:45,0,sleeping
2026-01-14,13:00,0,sleeping
2026-01-14,13:15,0,sleeping
2026-01-14,13:30,0,sleeping
2026-01-14,13:45,0,sleeping
2026-01-14,14:00,0,sleeping
2026-01-14,14:15,13,sleeping
2026-01-14,14:30,11,sleeping
2026-01-14,14:45,0,sleeping
2026-01-14,15:00,27,sedentary
2026-01-14,15:15,9,sedentary
2026-01-14,15:30,0,sedentary
2026-01-14,15:45,0,sedentary
2026-01-14,16:00,83,sedentary
2026-01-14,16:15,88,sedentary
2026-01-14,16:30,192,active
2026-01-14,16:45,192,sedentary
2026-01-14,17:00,477,active
2026-01-14,17:15,240,sedentary
2026-01-14,17:30,41,sedentary
2026-01-14,17:45,67,sedentary
2026-01-14,18:00,172,active
2026-01-14,18:15,76,sedentary
2026-01-14,18:30,0,sedentary
2026-01-14,18:45,72,sedentary
2026-01-14,19:00,130,sedentary
2026-01-14,19:15,103,sedentary
2026-01-14,19:30,24,sedentary
2026-01-14,19:45,106,sedentary
2026-01-14,20:00,101,sedentary
2026-01-14,20:15,33,sedentary
2026-01-14,20:30,0,sedentary
2026-01-14,20:45,9,sedentary
2026-01-14,21:00,31,sedentary
2026-01-14,21:15,149,sedentary
2026-01-14,21:30,98,sedentary
2026-01-14,21:45,292,sedentary
2026-01-14,22:00,330,active
2026-01-14,22:15,24,sedentary
2026-01-14,22:30,38,sedentary
2026-01-14,22:45,86,sedentary
2026-01-14,23:00,98,sedentary
2026-01-14,23:15,53,sedentary
2026-01-14,23:30,71,sedentary
2026-01-14,23:45,15,sedentary
2026-01-14,00:00,39,sedentary
2026-01-14,00:15,0,sedentary
2026-01-14,00:30,0,sedentary
2026-01-14,00:45,0,sedentary
2026-01-14,01:00,170,active
2026-01-14,01:15,79,sedentary
2026-01-14,01:30,0,sedentary
2026-01-14,01:45,0,sedentary
2026-01-14,02:00,7,sedentary
2026-01-14,02:15,0,sedentary
2026-01-14,02:30,132,active
2026-01-14,02:45,99,sedentary
2026-01-14,03:00,0,sedentary
2026-01-14,03:15,71,sedentary
2026-01-14,03:30,24,sedentary
2026-01-14,03:45,0,sedentary
2026-01-14,04:00,127,sedentary
2026-01-14,04:15,53,sedentary
2026-01-14,04:30,0,sleeping
2026-01-14,04:45,9,sleeping
2026-01-14,05:00,0,sleeping
2026-01-14,05:15,0,sleeping
2026-01-14,05:30,0,sleeping
2026-01-14,05:45,0,sleeping
2026-01-15,06:00,0,sleeping
2026-01-15,06:15,0,sleeping
2026-01-15,06:30,0,sleeping
2026-01-15,06:45,0,sleeping
2026-01-15,07:00,0,sleeping
2026-01-15,07:15,0,sleeping
2026-01-15,07:30,0,sleeping
2026-01-15,07:45,0,sleeping
2026-01-15,08:00,0,sleeping
2026-01-15,08:15,0,sleeping
2026-01-15,08:30,0,sleeping
2026-01-15,08:45,0,sleeping
2026-01-15,09:00,0,sleeping
2026-01-15,09:15,0,sleeping
2026-01-15,09:30,0,sleeping
2026-01-15,09:45,0,sleeping
2026-01-15,10:00,0,sleeping
2026-01-15,10:15,0,sleeping
2026-01-15,10:30,0,sleeping
2026-01-15,10:45,0,sleeping
2026-01-15,11:00,0,sleeping
2026-01-15,11:15,0,sleeping
2026-01-15,11:30,0,sleeping
2026-01-15,11:45,0,sleeping
2026-01-15,12:00,0,sleeping
2026-01-15,12:15,0,sleeping
2026-01-15,12:30,0,sleeping
2026-01-15,12:45,0,sleeping
2026-01-15,13:00,0,sleeping
2026-01-15,13:15,10,sleeping
2026-01-15,13:30,0,sleeping
2026-01-15,13:45,0,sleeping
2026-01-15,14:00,0,sleeping
2026-01-15,14:15,43,sedentary
2026-01-15,14:30,58,sedentary
2026-01-15,14:45,0,sedentary
2026-01-15,15:00,240,sedentary
2026-01-15,15:15,176,sedentary
2026-01-15,15:30,51,sedentary
2026-01-15,15:45,98,sedentary
2026-01-15,16:00,88,sedentary
2026-01-15,16:15,395,active
2026-01-15,16:30,119,generic
2026-01-15,16:45,143,sedentary
2026-01-15,17:00,119,generic
2026-01-15,17:15,47,generic
2026-01-15,17:30,124,active
2026-01-15,17:45,63,sedentary
2026-01-15,18:00,0,sedentary
2026-01-15,18:15,0,sedentary
2026-01-15,18:30,36,sedentary
2026-01-15,18:45,136,sedentary
2026-01-15,19:00,150,sedentary
2026-01-15,19:15,171,active
2026-01-15,19:30,26,sedentary
2026-01-15,19:45,48,sedentary
2026-01-15,20:00,9,sedentary
2026-01-15,20:15,116,sedentary
2026-01-15,20:30,139,active
2026-01-15,20:45,200,active
2026-01-15,21:00,172,sedentary
2026-01-15,21:15,73,sedentary
2026-01-15,21:30,101,active
2026-01-15,21:45,18,sedentary
2026-01-15,22:00,0,sedentary
2026-01-15,22:15,72,sedentary
2026-01-15,22:30,22,sedentary
2026-01-15,22:45,40,sedentary
2026-01-15,23:00,42,sedentary
2026-01-15,23:15,122,active
2026-01-15,23:30,33,sedentary
2026-01-15,23:45,0,sedentary
2026-01-15,00:00,115,sedentary
2026-01-15,00:15,42,sedentary
2026-01-15,00:30,55,sedentary
2026-01-15,00:45,0,sedentary
2026-01-15,01:00,0,sedentary
2026-01-15,01:15,0,sedentary
2026-01-15,01:30,0,sedentary
2026-01-15,01:45,0,sedentary
2026-01-15,02:00,0,sedentary
2026-01-15,02:15,0,sedentary
2026-01-15,02:30,0,sedentary
2026-01-15,02:45,82,sedentary
2026-01-15,03:00,74,sedentary
2026-01-15,03:15,31,sedentary
2026-01-15,03:30,92,sedentary
2026-01-15,03:45,57,sedentary
2026-01-15,04:00,310,active
2026-01-15,04:15,28,sedentary
2026-01-15,04:30,0,sedentary
2026-01-15,04:45,0,sleeping
2026-01-15,05:00,0,sleeping
2026-01-15,05:15,0,sleeping
2026-01-15,05:30,0,sleeping
2026-01-15,05:45,0,sleeping
2026-01-16,06:00,0,sleeping
2026-01-16,06:15,0,sleeping
2026-01-16,06:30,0,sleeping
2026-01-16,06:45,0,sleeping
2026-01-16,07:00,0,sleeping
2026-01-16,07:15,0,sleeping
2026-01-16,07:30,0,sleeping
2026-01-16,07:45,0,sleeping
2026-01-16,08:00,0,sleeping
2026-01-16,08:15,0,sleeping
2026-01-16,08:30,0,sleeping
2026-01-16,08:45,0,sleeping
2026-01-16,09:00,0,sleeping
2026-01-16,09:15,0,sleeping
2026-01-16,09:30,0,sleeping
2026-01-16,09:45,0,sleeping
2026-01-16,10:00,0,sleeping
2026-01-16,10:15,0,sleeping
2026-01-16,10:30,0,sleeping
2026-01-16,10:45,0,sleeping
2026-01-16,11:00,0,sleeping
2026-01-16,11:15,0,sleeping
2026-01-16,11:30,0,sleeping
2026-01-16,11:45,0,sleeping
2026-01-16,12:00,0,sleeping
2026-01-16,12:15,0,sleeping
2026-01-16,12:30,0,sleeping
2026-01-16,12:45,0,sleeping
2026-01-16,13:00,9,sleeping
2026-01-16,13:15,0,sleeping
2026-01-16,13:30,0,sleeping
2026-01-16,13:45,0,sleeping
2026-01-16,14:00,139,active
2026-01-16,14:15,347,highlyActive
2026-01-16,14:30,350,highlyActive
2026-01-16,14:45,15,sedentary
2026-01-16,15:00,0,sedentary
2026-01-16,15:15,65,sedentary
2026-01-16,15:30,143,generic
2026-01-16,15:45,458,active
2026-01-16,16:00,217,active
2026-01-16,16:15,127,generic
2026-01-16,16:30,442,highlyActive
2026-01-16,16:45,241,active
2026-01-16,17:00,209,generic
2026-01-16,17:15,115,generic
2026-01-16,17:30,167,generic
2026-01-16,17:45,71,generic
2026-01-16,18:00,322,active
2026-01-16,18:15,0,sedentary
2026-01-16,18:30,38,sedentary
2026-01-16,18:45,139,sedentary
2026-01-16,19:00,97,sedentary
2026-01-16,19:15,247,active
2026-01-16,19:30,360,active
2026-01-16,19:45,11,sedentary
2026-01-16,20:00,32,sedentary
2026-01-16,20:15,70,sedentary
2026-01-16,20:30,299,active
2026-01-16,20:45,7,sedentary
2026-01-16,21:00,17,sedentary
2026-01-16,21:15,19,sedentary
2026-01-16,21:30,106,sedentary
2026-01-16,21:45,9,sedentary
2026-01-16,22:00,0,sedentary
2026-01-16,22:15,13,sedentary
2026-01-16,22:30,219,active
2026-01-16,22:45,222,sedentary
2026-01-16,23:00,54,sedentary
2026-01-16,23:15,83,sedentary
2026-01-16,23:30,12,sedentary
2026-01-16,23:45,15,sedentary
2026-01-16,00:00,0,sedentary
2026-01-16,00:15,0,sedentary
2026-01-16,00:30,18,sedentary
2026-01-16,00:45,105,sedentary
2026-01-16,01:00,0,sedentary
2026-01-16,01:15,166,sedentary
2026-01-16,01:30,0,sedentary
2026-01-16,01:45,0,sedentary
